             0.340027,            0.590256,            0.058474,            0.009051,            0.001670,            0.000334,            0.000188,
             0.000000,            0.825064,            0.136702,            0.028924,            0.006674,            0.001559,            0.001077,
             0.000000,            0.000000,            0.607793,            0.255297,            0.086884,            0.025676,            0.024351,
             0.000000,            0.000000,            0.000000,            0.428128,            0.283574,            0.115875,            0.172422,
             0.000000,            0.000000,            0.000000,            0.000000,            0.255252,            0.180111,            0.564636,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.056617,            0.943383,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            1.000000,
