             0.323393,            0.588575,            0.083689,            0.004164,            0.000172,            0.000007,            0.000000,            0.000000,            0.000000,            0.000000,           -0.000000,
             0.000000,            0.787248,            0.198174,            0.013812,            0.000725,            0.000038,            0.000003,            0.000000,            0.000000,            0.000000,           -0.000000,
             0.000000,            0.000000,            0.871052,            0.118995,            0.009253,            0.000644,            0.000052,            0.000003,            0.000000,            0.000000,           -0.000000,
             0.000000,            0.000000,            0.000000,            0.852905,            0.131820,            0.013664,            0.001480,            0.000123,            0.000008,            0.000000,            0.000000,
             0.000000,            0.000000,            0.000000,            0.000000,            0.804563,            0.165216,            0.026960,            0.002991,            0.000252,            0.000017,            0.000001,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.716661,            0.238351,            0.040043,            0.004529,            0.000388,            0.000029,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.714222,            0.239982,            0.040713,            0.004651,            0.000432,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.711863,            0.241529,            0.041385,            0.005223,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.709441,            0.243121,            0.047438,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.707027,            0.292973,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            1.000000,
             0.443559,            0.505268,            0.049386,            0.001734,            0.000051,            0.000002,            0.000000,            0.000000,            0.000000,            0.000000,           -0.000000,
             0.000000,            0.841761,            0.150413,            0.007529,            0.000286,            0.000011,            0.000001,            0.000000,            0.000000,           -0.000000,            0.000000,
             0.000000,            0.000000,            0.905368,            0.089327,            0.005034,            0.000255,            0.000015,            0.000001,            0.000000,            0.000000,           -0.000000,
             0.000000,            0.000000,            0.000000,            0.891745,            0.100055,            0.007568,            0.000594,            0.000036,            0.000002,            0.000000,           -0.000000,
             0.000000,            0.000000,            0.000000,            0.000000,            0.855052,            0.128469,            0.015184,            0.001217,            0.000074,            0.000004,            0.000000,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.786702,            0.188503,            0.022815,            0.001859,            0.000115,            0.000006,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.784773,            0.189972,            0.023219,            0.001911,            0.000125,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.782905,            0.191376,            0.023625,            0.002094,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.780986,            0.192821,            0.026193,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.779071,            0.220929,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            1.000000,
             0.149661,            0.658545,            0.175269,            0.015353,            0.001084,            0.000080,            0.000007,            0.000001,            0.000000,           -0.000000,            0.000000,
             0.000000,            0.668659,            0.293381,            0.034623,            0.003039,            0.000265,            0.000029,            0.000003,            0.000000,            0.000000,           -0.000000,
             0.000000,            0.000000,            0.792726,            0.180910,            0.023305,            0.002659,            0.000357,            0.000039,            0.000004,            0.000000,            0.000000,
             0.000000,            0.000000,            0.000000,            0.765136,            0.195095,            0.032952,            0.005902,            0.000814,            0.000091,            0.000009,            0.000001,
             0.000000,            0.000000,            0.000000,            0.000000,            0.693589,            0.230596,            0.062416,            0.011561,            0.001632,            0.000187,            0.000020,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.570902,            0.319096,            0.090094,            0.017124,            0.002466,            0.000317,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.567637,            0.320544,            0.091390,            0.017545,            0.002883,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.564486,            0.321871,            0.092686,            0.020956,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.561258,            0.323241,            0.115501,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.558048,            0.441952,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            1.000000,
             0.246282,            0.630394,            0.115664,            0.007265,            0.000374,            0.000020,            0.000001,            0.000000,            0.000000,            0.000000,           -0.000000,
             0.000000,            0.743095,            0.235100,            0.020385,            0.001326,            0.000086,            0.000007,            0.000000,            0.000000,           -0.000000,            0.000000,
             0.000000,            0.000000,            0.842515,            0.142506,            0.013680,            0.001171,            0.000117,            0.000010,            0.000001,            0.000000,           -0.000000,
             0.000000,            0.000000,            0.000000,            0.820782,            0.156372,            0.019892,            0.002658,            0.000272,            0.000023,            0.000002,            0.000000,
             0.000000,            0.000000,            0.000000,            0.000000,            0.763436,            0.191958,            0.038687,            0.005313,            0.000555,            0.000047,            0.000004,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.661306,            0.272898,            0.056886,            0.007983,            0.000849,            0.000079,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.658514,            0.274543,            0.057790,            0.008191,            0.000962,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.655815,            0.276088,            0.058697,            0.009399,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.653046,            0.277680,            0.069274,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.650289,            0.349711,
             0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            0.000000,            1.000000,
             0.356595,            0.567348,            0.072647,            0.003282,            0.000123,            0.000005,            0.000000,            0.000000,            0.000000,            0.000000,           -0.000000,
             0.000000,            0.803722,            0.183984,            0.011703,            0.000562,            0.000027,            0.000002,            0.000000,            0.000000,            0.000000,           -0.000000,
