Latest_Cracking_ratio,Latest_Rutting_max,Latest_Condition_Year,Section_Length,Pavement_Width,Latest_Pavement_type,Road_Category_ID,Road_Class_ID,TV_Total,TV_Heavy,Region,Route_ID,det_no_c,det_no_r
2.6,8,2012,75,3.58,1,1,3,6267.5,943,1,101006000,8,8
0,8,2012,100,3.56,1,1,3,6267.5,943,1,101006000,8,8
0,9,2012,100,3.57,1,1,3,6267.5,943,1,101006000,8,8
4.5,8,2012,100,3.6,1,1,3,6267.5,943,1,101006000,8,8
8,8,2012,100,3.61,1,1,3,6267.5,943,1,101006000,8,8
4.6,7,2012,100,3.44,1,1,3,6267.5,943,1,101006000,8,8
0,6,2012,100,3.36,1,1,3,6267.5,943,1,101006000,8,8
10.9,5,2012,100,3.28,1,1,3,6267.5,943,1,101006000,8,8
5.4,9,2012,100,3.55,1,1,3,6267.5,943,1,101006000,8,8
33.8,10,2012,100,3.53,1,1,3,6267.5,943,1,101006000,8,8
11.9,12,2012,100,3.4,1,1,3,6267.5,943,1,101006000,8,8
0,7,2012,5,3.48,1,1,3,6267.5,943,1,101006000,8,8
17.2,14,2012,100,3.48,1,1,3,6267.5,943,1,101006000,8,8
25.8,13,2012,100,3.39,1,1,3,6267.5,943,1,101006000,8,8
0,10,2012,100,3.34,1,1,3,6267.5,943,1,101006000,8,8
7.9,11,2012,100,3.54,1,1,3,6267.5,943,1,101006000,8,8
0.9,12,2012,100,3.46,1,1,3,6267.5,943,1,101006000,8,8
0.6,10,2012,100,3.35,1,1,3,6267.5,943,1,101006000,8,8
22.2,14,2012,100,3.38,1,1,3,6267.5,943,1,101006000,8,8
10.3,9,2012,100,3.43,1,1,3,6267.5,943,1,101006000,8,8
10.2,9,2012,100,3.46,1,1,3,6267.5,943,1,101006000,8,8
10.2,10,2012,100,3.4,1,1,3,6267.5,943,1,101006000,8,8
0,8,2012,5,3.54,1,1,3,6267.5,943,1,101006000,8,8
49.3,20,2012,100,3.57,1,1,3,6267.5,943,1,101006000,8,8
24.5,17,2012,100,3.57,1,1,3,6267.5,943,1,101006000,8,8
28.6,20,2012,100,3.53,1,1,3,6267.5,943,1,101006000,8,8
0,14,2012,100,3.53,1,1,3,6267.5,943,1,101006000,8,8
3.7,14,2012,100,3.48,1,1,3,6267.5,943,1,101006000,8,8
0,16,2012,15,3.546666667,1,1,3,6267.5,943,1,101006000,8,8
0,11,2012,15,3.546666667,1,1,3,6267.5,943,1,101006000,8,8
7.8,12,2012,70,3.49,1,1,3,6267.5,943,1,101006000,8,8
2.3,10,2012,100,3.42,1,1,3,6267.5,943,1,101006000,8,8
22.4,14,2012,100,3.6,1,1,3,6267.5,943,1,101006000,8,8
27.4,10,2012,100,3.34,1,1,3,6267.5,943,1,101006000,8,8
35.9,14,2012,100,3.44,1,1,3,6267.5,943,1,101006000,8,8
23.5,14,2012,5,3.4,1,1,3,6267.5,943,1,101006000,8,8
5.2,11,2012,100,3.37,1,1,3,6267.5,943,1,101006000,8,8
2.5,14,2012,100,3.2,1,1,3,6267.5,943,1,101006000,8,8
0,13,2012,100,3.27,1,1,3,6267.5,943,1,101006000,8,8
1.9,13,2012,100,3.35,1,1,3,6267.5,943,1,101006000,8,8
0.4,13,2012,100,3.54,1,1,3,6267.5,943,1,101006000,8,8
16.5,16,2012,35,3.608571429,1,1,3,6267.5,943,1,101006000,8,8
0,10,2012,15,3.666666667,1,1,3,6267.5,943,1,101006000,8,8
0,12,2012,50,3.8,1,1,3,6267.5,943,1,101006000,8,8
3.1,10,2012,100,3.29,1,1,3,6267.5,943,1,101006000,8,8
1.3,10,2012,100,3.18,1,1,3,6267.5,943,1,101006000,8,8
5.1,9,2012,100,3.31,1,1,3,6267.5,943,1,101006000,8,8
14.7,13,2012,100,3.49,1,1,3,6267.5,943,1,101006000,8,8
24.3,15,2012,5,3.28,1,1,3,6267.5,943,1,101006000,8,8
46.1,11,2012,100,3.31,1,1,3,6267.5,943,1,101006000,8,8
0,10,2012,100,3.54,1,1,3,6267.5,943,1,101006000,8,8
0,10,2012,100,3.62,1,1,3,6267.5,943,1,101006000,8,8
0,8,2012,100,3.42,1,1,3,6267.5,943,1,101006000,8,8
7,6,2012,100,3.3,1,1,3,6267.5,943,1,101006000,8,8
20.7,9,2012,100,3.58,1,1,3,6267.5,943,1,101006000,8,8
1.4,12,2012,100,3.8,1,1,3,6267.5,943,1,101006000,8,8
0,7,2012,100,3.45,1,1,3,6267.5,943,1,101006000,8,8
0,5,2012,100,3.24,1,1,3,6267.5,943,1,101006000,8,8
0,10,2012,100,3.63,1,1,3,6267.5,943,1,101006000,8,8
0.5,10,2012,100,3.47,1,1,3,6267.5,943,1,101006000,8,8
0,17,2012,100,3.47,1,1,3,6267.5,943,1,101006000,8,8
0,11,2012,100,3.25,1,1,3,6267.5,943,1,101006000,8,8
0,8,2012,100,3.24,1,1,3,6267.5,943,1,101006000,8,8
0,8,2012,100,3.25,1,1,3,6267.5,943,1,101006000,8,8
0,11,2012,100,3.46,1,1,3,6267.5,943,1,101006000,8,8
0,17,2012,100,3.56,1,1,3,6267.5,943,1,101006000,8,8
0,11,2012,100,6.68,1,1,3,6267.5,943,1,101006000,8,8
0,24,2012,100,6.76,1,1,3,6267.5,943,1,101006000,8,8
19.8,11,2012,80,3.37,1,1,3,6267.5,943,1,101006000,8,8
0,10,2012,20,3.43,1,1,3,6267.5,943,1,101006000,8,8
11.8,9,2012,5,3.42,1,1,3,6267.5,943,1,101006000,8,8
66.3,35,2012,10,3.43,1,1,1,6267.5,943,1,101006000,8,8
25.1,19,2012,100,3.24,1,1,3,6267.5,943,1,101006000,8,8
4.5,12,2012,100,3.22,1,1,3,6267.5,943,1,101006000,8,8
0,11,2012,100,2.88,1,1,3,6267.5,943,1,101006000,8,8
0,15,2012,100,3.12,1,1,3,6267.5,943,1,101006000,8,8
3.7,13,2012,100,3.14,1,1,3,6267.5,943,1,101006000,8,8
11.3,19,2012,100,3.37,1,1,3,6267.5,943,1,101006000,8,8
7.2,28,2012,100,3.53,1,1,3,6267.5,943,1,101006000,8,8
6.8,23,2012,100,3.17,1,1,3,6267.5,943,1,101006000,8,8
0,10,2012,100,3.1,1,1,3,6267.5,943,1,101006000,8,8
0,7,2012,100,3.1,1,1,3,6267.5,943,1,101006000,8,8
0,9,2012,100,3.23,1,1,3,6267.5,943,1,101006000,8,8
0.7,10,2012,100,3.47,1,1,3,6267.5,943,1,101006000,8,8
26.4,20,2012,100,3.21,1,1,3,6267.5,943,1,101006000,8,8
8.3,12,2012,100,3.14,1,1,3,6267.5,943,1,101006000,8,8
0,11,2012,100,3.09,1,1,3,6267.5,943,1,101006000,8,8
0,9,2012,100,3.13,1,1,3,6267.5,943,1,101006000,8,8
0,11,2012,100,3.13,1,1,3,6267.5,943,1,101006000,8,8
4.5,9,2012,100,3.12,1,1,3,6267.5,943,1,101006000,8,8
2.2,11,2012,100,3.29,1,1,3,6267.5,943,1,101006000,8,8
5.6,16,2012,30,3.64,1,1,3,6267.5,943,1,101006000,8,8
0,12,2012,20,3.71,1,1,3,6267.5,943,1,101006000,8,8
29.9,16,2012,50,3.58,1,1,3,6267.5,943,1,101006000,8,8
20.8,13,2012,100,3.36,1,1,3,6267.5,943,1,101006000,8,8
2.3,10,2012,100,3.17,1,1,3,6266.5,943,1,101006000,8,8
0,5,2012,100,3.16,1,1,3,6263,942.5,1,101006000,8,8
0,11,2012,100,3.16,1,1,3,6256.5,941.5,1,101006000,8,8
0,8,2012,100,3.2,1,1,3,6243,940,1,101006000,8,8
9.5,12,2012,100,3.43,1,1,3,6230,938,1,101006000,8,8
6.3,11,2012,100,3.47,1,1,3,6216.5,936.5,1,101006000,8,8
0,15,2012,100,3.37,1,1,3,6203,935,1,101006000,8,8
0,14,2012,100,3.19,1,1,3,6190,933,1,101006000,8,8
8.5,17,2012,100,3.15,1,1,3,6176.5,931.5,1,101006000,8,8
0,4,2012,25,3.14,1,1,3,6163,929.5,1,101006000,8,8
0,15,2012,100,3.12,1,1,3,6149.5,928,1,101006000,8,8
0,15,2012,100,3.14,1,1,3,6142,927,1,101006000,8,8
0,14,2012,100,3.22,1,1,3,6135.5,926,1,101006000,8,8
14.7,18,2012,100,3.12,1,1,3,6123,924.5,1,101006000,8,8
5.3,13,2012,100,3.16,1,1,3,6109.5,923,1,101006000,8,8
2.6,16,2012,100,3.16,1,1,3,6096.5,921,1,101006000,8,8
1.2,17,2012,100,3.2,1,1,3,6083,919.5,1,101006000,8,8
17.3,18,2012,100,3.19,1,1,3,6069.5,918,1,101006000,8,8
20,19,2012,100,3.2,1,1,3,6056.5,916,1,101006000,8,8
0.2,14,2012,100,3.18,1,1,3,6043,914.5,1,101006000,8,8
0,9,2012,5,3.16,1,1,3,6029.5,913,1,101006000,8,8
0,10,2012,100,3.19,1,1,3,6016,911,1,101006000,8,8
0,7,2012,95,3.16,1,1,3,6003,909.5,1,101006000,8,8
0,6,2012,5,3.18,1,1,3,5996,908.5,1,101006000,8,8
0,6,2012,10,3.14,1,1,3,5989.5,907.5,1,101006000,8,8
0,7,2012,90,3.15,1,1,3,5976,906,1,101006000,8,8
0,8,2012,100,3.19,1,1,3,5963,904.5,1,101006000,8,8
0,8,2012,100,3.09,1,1,3,5949.5,902.5,1,101006000,8,8
0,11,2012,100,3.14,1,1,3,5936,901,1,101006000,8,8
0,7,2012,100,3.15,1,1,3,5923,899,1,101006000,8,8
0,10,2012,100,3.18,1,1,3,5909.5,897.5,1,101006000,8,8
0,14,2012,100,3.15,1,1,3,5896,896,1,101006000,8,8
0,13,2012,100,3.35,1,1,3,5882.5,894,1,101006000,8,8
0,15,2012,5,3.56,1,1,3,5869.5,892.5,1,101006000,8,8
0.6,17,2012,100,3.51,1,1,3,5862.5,891.5,1,101006000,8,8
0,29,2012,100,3.41,1,1,3,5856,891,1,101006000,8,8
0,22,2012,100,3.29,1,1,3,5842.5,889,1,101006000,8,8
0,12,2012,100,2.95,1,1,3,5829.5,887.5,1,101006000,8,8
0,10,2012,100,3.1,1,1,3,5816,885.5,1,101006000,8,8
0,16,2012,100,3.18,1,1,3,5802.5,884,1,101006000,8,8
16,21,2012,100,3.15,1,1,3,5795,883,1,101006000,8,8
8.4,23,2012,100,3.07,1,1,3,5793,883,1,101006000,8,8
1.5,14,2012,100,3.12,1,1,3,5787.5,882,1,101006000,8,8
0,11,2012,100,3.14,1,1,3,5776,880.5,1,101006000,8,8
0,21,2012,5,3.12,1,1,3,5762.5,879,1,101006000,8,8
0,15,2012,100,3.14,1,1,3,5749,877,1,101006000,8,8
0,9,2012,10,3.22,1,1,3,5736,875.5,1,101006000,8,8
0,9,2012,25,3.22,1,1,3,5729,874.5,1,101006000,8,8
0,18,2012,65,3.150769231,1,1,3,5722.5,874,1,101006000,8,8
5,23,2012,100,3.17,1,1,3,5709,872,1,101006000,8,8
4.5,17,2012,100,3.11,1,1,3,5696,870.5,1,101006000,8,8
0,13,2012,100,3.22,1,1,3,5682.5,869,1,101006000,8,8
2.2,9,2012,100,3.24,1,1,3,5669,867,1,101006000,8,8
0,6,2012,100,3.26,1,1,3,5660,866,1,101006000,8,8
0,7,2012,100,3.22,1,1,3,5657,865.5,1,101006000,8,8
0,7,2012,100,3.15,1,1,3,5652.5,865,1,101006000,8,8
9.6,17,2012,100,3.16,1,1,3,5642.5,863.5,1,101006000,8,8
0,7,2012,25,3.2,1,1,3,5629,862,1,101006000,8,8
0,7,2012,45,3.228888889,1,1,3,5615.5,860.5,1,101006000,8,8
0,8,2012,30,3.17,1,1,3,5602.5,858.5,1,101006000,8,8
0,9,2012,45,3.291111111,1,1,3,5595.5,858,1,101006000,8,8
0,10,2012,10,3.17,1,1,3,5589,857,1,101006000,8,8
0,12,2012,45,3.328888889,1,1,3,5575.5,855,1,101006000,8,8
0,10,2012,100,3.48,1,1,3,5562.5,853.5,1,101006000,8,8
21.4,8,2012,100,3.41,1,1,3,5549,852,1,101006000,8,8
28.8,15,2012,100,3.66,1,1,3,5535.5,850,1,101006000,8,8
46.1,18,2012,100,3.53,1,1,3,5522.5,848.5,1,101006000,8,8
36.7,14,2012,100,3.43,1,1,3,5509,847,1,101006000,8,8
6.5,7,2012,100,3.1,1,1,3,5495.5,845,1,101006000,8,8
16.2,18,2012,100,3.18,1,1,3,5482,843.5,1,101006000,8,8
15.3,13,2012,100,3.4,1,1,3,5469,841.5,1,101006000,8,8
0,8,2012,5,3.48,1,1,3,5455.5,840,1,101006000,8,8
24,17,2012,100,3.33,1,1,3,5442,838.5,1,101006000,8,8
8,13,2012,100,3.43,1,1,3,5429,836.5,1,101006000,8,8
15.2,12,2012,100,3.73,1,1,3,5415.5,835,1,101006000,8,8
0,7,2012,100,3.41,1,1,3,5402,833,1,101006000,8,8
0.2,10,2012,100,3.78,1,1,3,5389,831.5,1,101006000,8,8
1.7,12,2012,100,3.48,1,1,3,5375.5,830,1,101006000,8,8
0.8,12,2012,100,3.35,1,1,3,5362,828,1,101006000,8,8
0,14,2012,100,3.35,1,1,3,5348.5,826.5,1,101006000,8,8
2.5,9,2012,100,3.26,1,1,3,5336.5,825,1,101006000,8,8
0.5,14,2012,100,3.66,1,1,3,5330,824,1,101006000,8,8
6.6,13,2012,10,3.8,1,1,3,5328.5,824,1,101006000,8,8
0,7,2012,100,3.26,1,1,3,5328.5,824,1,101006000,8,8
0,11,2012,100,3.02,1,1,3,5322,823,1,101006000,8,8
1.8,14,2012,100,3.39,1,1,3,5308.5,821.5,1,101006000,8,8
0,13,2012,100,3.37,1,1,3,5295.5,819.5,1,101006000,8,8
1.3,12,2012,100,3.29,1,1,3,5282,818,1,101006000,8,8
33.7,16,2012,100,3.26,1,1,3,5268.5,816.5,1,101006000,8,8
1.4,14,2012,100,3.18,1,1,3,5255.5,814.5,1,101006000,8,8
9.5,19,2012,100,3.18,1,1,3,5242,813,1,101006000,8,8
21.3,16,2012,100,3.23,1,1,3,5228.5,811,1,101006000,8,8
76.9,14,2012,100,2.99,1,1,3,5215,809.5,1,101006000,8,8
54.2,24,2012,15,3.16,1,1,3,5202,808,1,101006000,8,8
10.4,19,2012,100,3.13,1,1,3,5188.5,806,1,101006000,8,8
11.1,13,2012,100,3.2,1,1,3,5175,804.5,1,101006000,8,8
23.5,15,2012,100,3.18,1,1,3,5162,803,1,101006000,8,8
14.6,16,2012,100,3.12,1,1,3,5148.5,801,1,101006000,8,8
0,14,2012,100,3.45,1,1,3,5135,799.5,1,101006000,8,8
35.8,16,2012,100,3.24,1,1,3,5122,797.5,1,101006000,8,8
10.7,13,2012,100,3.61,1,1,3,5108.5,796,1,101006000,8,8
2.8,10,2012,100,3.46,1,1,3,5095,794.5,1,101006000,8,8
15.6,13,2012,100,3.51,1,1,3,5081.5,792.5,1,101006000,8,8
54,17,2012,100,3.6,1,1,3,5073,791.5,1,101006000,8,8
0,14,2012,10,3.8,1,1,3,5069.5,791,1,101006000,8,8
10.5,17,2012,100,3.55,1,1,3,5065,790.5,1,101006000,8,8
10.7,14,2012,100,3.2,1,1,3,5055,789.5,1,101006000,8,8
13.5,19,2012,100,3.43,1,1,3,5041.5,787.5,1,101006000,8,8
27.9,25,2012,100,3.35,1,1,3,5028.5,786,1,101006000,8,8
32.8,21,2012,100,3.35,1,1,3,5015,784,1,101006000,8,8
36.6,14,2012,100,3.52,1,1,3,5001.5,782.5,1,101006000,8,8
3.6,13,2012,100,3.64,1,1,3,4988.5,781,1,101006000,8,8
16.8,13,2012,100,3.56,1,1,3,4975,779,1,101006000,8,8
5.3,18,2012,100,3.35,1,1,3,4961.5,777.5,1,101006000,8,8
12.7,18,2012,95,3.28,1,1,3,4948,775.5,1,101006000,8,8
56.8,21,2012,100,3.45,1,1,3,4935,774,1,101006000,8,8
17.1,19,2012,100,3.4,1,1,3,4928,773,1,101006000,8,8
0,10,2012,100,3.17,1,1,3,4921.5,772.5,1,101006000,8,8
1.1,14,2012,100,3.53,1,1,3,4908,770.5,1,101006000,8,8
37.3,25,2012,100,3.4,1,1,3,4895,769,1,101006000,8,8
28.6,14,2012,100,3.56,1,1,3,4881.5,767.5,1,101006000,8,8
17.8,15,2012,100,3.57,1,1,3,4868,765.5,1,101006000,8,8
2.6,11,2012,100,3.43,1,1,3,4855,764,1,101006000,8,8
22.5,13,2012,100,3.42,1,1,3,4841.5,762,1,101006000,8,8
17.2,9,2012,100,2.94,1,1,3,4828,760.5,1,101006000,8,8
4.2,11,2012,20,3.26,1,1,3,4814.5,759,1,101006000,8,8
7.6,14,2012,100,3.44,1,1,3,4801.5,757,1,101006000,8,8
26.5,10,2012,100,3.23,1,1,3,4794.5,756.5,1,101006000,8,8
40.6,14,2012,100,3.36,1,1,3,4788,755.5,1,101006000,8,8
48.4,11,2012,100,3.4,1,1,3,4775,754,1,101006000,8,8
33.4,10,2012,100,3.41,1,1,3,4768.5,753,1,101006000,8,8
29.3,7,2012,100,3.06,1,1,3,4767.5,753,1,101006000,8,8
22.2,9,2012,100,3.17,1,1,3,4760.5,752,1,101006000,8,8
28.5,16,2012,100,3.19,1,1,3,4748,750.5,1,101006000,8,8
61.9,7,2012,100,3.12,1,1,3,4734.5,748.5,1,101006000,8,8
29.7,6,2012,90,3.25,1,1,3,4721.5,747,1,101006000,8,8
3.5,9,2012,100,7.08,1,1,3,4708,745.5,1,101006000,8,8
0,14,2012,100,7.16,1,1,3,4694.5,743.5,1,101006000,8,8
0.4,14,2012,100,7.3,1,1,3,4681,742,1,101006000,8,8
0.2,13,2012,100,7.04,1,1,3,4668,740,1,101006000,8,8
0,10,2012,100,6.9,1,1,3,4661,739.5,1,101006000,8,8
0,12,2012,100,6.76,1,1,3,4654.5,738.5,1,101006000,8,8
0,16,2012,100,6.86,1,1,3,4641,737,1,101006000,8,8
0,19,2012,100,6.78,1,1,3,4628,735,1,101006000,8,8
0,13,2012,100,6.7,1,1,3,4614.5,733.5,1,101006000,8,8
0.3,9,2012,100,6.7,1,1,3,4601,731.5,1,101006000,8,8
0,11,2012,5,6.72,1,1,3,4588,730,1,101006000,8,8
0,10,2012,100,6.76,1,1,3,4574.5,728.5,1,101006000,8,8
10.6,12,2012,100,7,1,1,3,4561,726.5,1,101006000,8,8
0,11,2012,100,6.7,1,1,3,4547.5,725,1,101006000,8,8
0,13,2012,100,6.8,1,1,3,4534.5,723.5,1,101006000,8,8
6.2,10,2012,100,6.72,1,1,3,4527.5,722.5,1,101006000,8,8
1.6,12,2012,100,6.8,1,1,3,4521,721.5,1,101006000,8,8
13,14,2012,100,6.88,1,1,3,4513.5,720.5,1,101006000,8,8
16.7,18,2012,100,6.76,1,1,3,4511.5,720.5,1,101006000,8,8
3.2,12,2012,100,6.88,1,1,3,4505.5,719.5,1,101006000,8,8
0,17,2012,100,6.8,1,1,3,4494.5,718,1,101006000,8,8
0,16,2012,5,6.76,1,1,3,4481,716.5,1,101006000,8,8
0,14,2012,100,6.86,1,1,3,4467.5,715,1,101006000,8,8
0.4,13,2012,100,7.34,1,1,3,4454.5,713,1,101006000,8,8
0,12,2012,100,6.8,1,1,3,4441,711.5,1,101006000,8,8
13.3,24,2012,100,6.82,1,1,3,4427.5,709.5,1,101006000,8,8
2.9,12,2012,100,6.92,1,1,3,4414,708,1,101006000,8,8
0,11,2012,100,6.78,1,1,3,4401,706.5,1,101006000,8,8
0,10,2012,100,6.82,1,1,3,4392.5,705.5,1,101006000,8,8
0,10,2012,100,6.76,1,1,3,4388,704.5,1,101006000,8,8
13.9,15,2012,100,6.76,1,1,3,4383,704,1,101006000,8,8
5.5,12,2012,100,6.82,1,1,3,4378,703.5,1,101006000,8,8
0,11,2012,5,6.76,1,1,3,4374,703,1,101006000,8,8
6.7,13,2012,60,6.82,1,1,3,4370.5,702.5,1,101006000,8,8
2.9,10,2012,35,6.8,1,1,3,4361,701.5,1,101006000,8,8
0,12,2012,5,6.96,1,1,3,4347.5,699.5,1,101006000,8,8
1.2,12,2012,100,6.82,1,1,3,4334,698,1,101006000,8,8
0,8,2012,100,6.7,1,1,3,4321,696,1,101006000,8,8
0,11,2012,100,6.6,1,1,3,4307.5,694.5,1,101006000,8,8
10.7,20,2012,100,7.34,1,1,3,4294,693,1,101006000,8,8
0,12,2012,100,7.46,1,1,3,4280.5,691,1,101006000,8,8
0,12,2012,100,7.4,1,1,3,4267.5,689.5,1,101006000,8,8
2.1,13,2012,100,6.94,1,1,3,4254,687.5,1,101006000,8,8
6.4,13,2012,100,7.24,1,1,3,4240.5,686,1,101006000,8,8
0,10,2012,100,6.94,1,1,3,4227.5,684.5,1,101006000,8,8
0,10,2012,5,6.84,1,1,3,4214,682.5,1,101006000,8,8
0,11,2012,100,6.8,1,1,3,4200.5,681,1,101006000,8,8
0,13,2012,100,7,1,1,3,4187.5,679.5,1,101006000,8,8
0,14,2012,100,7.12,1,1,3,4174,677.5,1,101006000,8,8
2.5,11,2012,100,6.88,1,1,3,4160.5,676,1,101006000,8,8
0,9,2012,100,6.96,1,1,3,4147,674,1,101006000,8,8
0,13,2012,100,6.86,1,1,3,4134,672.5,1,101006000,8,8
1,12,2012,100,6.86,1,1,3,4120.5,671,1,101006000,8,8
1.3,11,2012,100,6.92,1,1,3,4107,669,1,101006000,8,8
28.7,14,2012,100,6.82,1,1,3,4094,667.5,1,101006000,8,8
6,11,2012,100,3.39,1,1,3,4080.5,665.5,1,101006000,8,8
10.8,10,2012,5,3.22,1,1,3,4067,664,1,101006000,8,8
22.1,18,2012,100,3.43,1,1,3,4054,662.5,1,101006000,8,8
50.7,22,2012,100,3.42,1,1,3,4040.5,660.5,1,101006000,8,8
30.4,20,2012,100,2.98,1,1,3,4027,659,1,101006000,8,8
40.4,16,2012,100,3.26,1,1,3,4013.5,657.5,1,101006000,8,8
28.7,17,2012,100,3.22,1,1,3,4000.5,655.5,1,101006000,8,8
60.5,16,2012,100,2.98,1,1,3,3993.5,654.5,1,101006000,8,8
11.8,19,2012,100,3.04,1,1,3,3987,654,1,101006000,8,8
0,18,2012,100,3.48,1,1,3,3973.5,652,1,101006000,8,8
22.2,25,2012,100,3.26,1,1,3,3960.5,650.5,1,101006000,8,8
23.6,16,2012,20,3.28,1,1,3,3947,649,1,101006000,8,8
0,12,2012,30,3.24,1,1,3,3933.5,647,1,101006000,8,8
16.4,11,2012,50,3.23,1,1,3,3920.5,645.5,1,101006000,8,8
0,13,2012,5,3.22,1,1,3,3907,643.5,1,101006000,8,8
0,17,2012,100,3.26,1,1,3,3893.5,642,1,101006000,8,8
3.2,8,2012,100,3.18,1,1,3,3880,640.5,1,101006000,8,8
0,10,2012,100,3.19,1,1,3,3867,638.5,1,101006000,8,8
0.3,8,2012,100,3.18,1,1,3,3860,638,1,101006000,8,8
2,11,2012,100,3.16,1,1,3,3853.5,637,1,101006000,8,8
0,10,2012,100,3.22,1,1,3,3840,635.5,1,101006000,8,8
4,13,2012,100,3.43,1,1,3,3827,633.5,1,101006000,8,8
0,12,2012,100,3.34,1,1,3,3813.5,632,1,101006000,8,8
0,11,2012,100,3.23,1,1,3,3800,630,1,101006000,8,8
0,12,2012,100,3.18,1,1,3,3787,628.5,1,101006000,8,8
0,12,2012,10,3.11,1,1,3,3773.5,627,1,101006000,8,8
0,7,2012,100,3.22,1,1,3,3760,625,1,101006000,8,8
0.4,7,2012,100,3.14,1,1,3,3746.5,623.5,1,101006000,8,8
0,7,2012,100,3.2,1,1,3,3733.5,621.5,1,101006000,8,8
6.7,6,2012,100,3.2,1,1,3,3720,620,1,101006000,8,8
11.6,12,2012,100,3.26,1,1,3,3706.5,618.5,1,101006000,8,8
0,6,2012,100,3.24,1,1,3,3693.5,616.5,1,101006000,8,8
0.3,9,2012,100,3.21,1,1,3,3680,615,1,101006000,8,8
1,14,2012,100,3.24,1,1,3,3666.5,613.5,1,101006000,8,8
3.9,15,2012,100,3.18,1,1,3,3653.5,611.5,1,101006000,8,8
17.5,11,2012,25,3.2,1,1,3,3640,610,1,101006000,8,8
1.7,8,2012,45,3.248888889,1,1,3,3626.5,608,1,101006000,8,8
52.3,10,2012,30,3.16,1,1,3,3613,606.5,1,101006000,8,8
24.9,15,2012,100,3.36,1,1,3,3600,605,1,101006000,8,8
10.4,19,2012,100,3.37,1,1,3,3593,604,1,101006000,8,8
0,11,2012,100,3.22,1,1,3,3586.5,603,1,101006000,8,8
0,9,2012,100,3.25,1,1,3,3573,601.5,1,101006000,8,8
0.3,15,2012,100,3.45,1,1,3,3560,600,1,101006000,8,8
0,21,2012,100,3.41,1,1,3,3546.5,598,1,101006000,8,8
0,18,2012,100,3.22,1,1,3,3533,596.5,1,101006000,8,8
0,17,2012,100,3.23,1,1,3,3520,594.5,1,101006000,8,8
0,15,2012,100,3.34,1,1,3,3506.5,593,1,101006000,8,8
12.4,17,2012,100,3.52,1,1,3,3493,591.5,1,101006000,8,8
0,22,2012,5,3.34,1,1,3,3479.5,589.5,1,101006000,8,8
0,25,2012,100,3.26,1,1,3,3466.5,588,1,101006000,8,8
0,24,2012,100,3.23,1,1,3,3453,586,1,101006000,8,8
33.8,21,2012,100,3.11,1,1,3,3439.5,584.5,1,101006000,8,8
18.7,16,2012,100,3.06,1,1,3,3426.5,583,1,101006000,8,8
49,23,2012,100,3.19,1,1,3,3413,581,1,101006000,8,8
42.1,23,2012,100,3.12,1,1,3,3399.5,579.5,1,101006000,8,8
6.1,14,2012,100,3.19,1,1,3,3386.5,578,1,101006000,8,8
40,18,2012,100,3.28,1,1,3,3373,576,1,101006000,8,8
14.6,19,2012,100,3.42,1,1,3,3359.5,574.5,1,101006000,8,8
14.2,24,2012,100,3.26,1,1,3,3346,572.5,1,101006000,8,8
9.9,15,2012,100,3.31,1,1,3,3333,571,1,101006000,8,8
0.4,9,2012,100,3.37,1,1,3,3326,570,1,101006000,8,8
11.8,22,2012,100,3.74,1,1,3,3319.5,569.5,1,101006000,8,8
7.6,19,2012,100,3.43,1,1,3,3306,567.5,1,101006000,8,8
8.9,16,2012,100,3.34,1,1,3,3293,566,1,101006000,8,8
6.2,19,2012,100,3.22,1,1,3,3279.5,564,1,101006000,8,8
24.8,18,2012,100,3.25,1,1,3,3266,562.5,1,101006000,8,8
13.9,18,2012,100,3.35,1,1,3,3253,561,1,101006000,8,8
2.7,13,2012,100,3.33,1,1,3,3239.5,559,1,101006000,8,8
5.1,23,2012,100,3.3,1,1,3,3226,557.5,1,101006000,8,8
0,39,2012,5,3.3,1,1,3,3212.5,556,1,101006000,8,8
13.8,36,2012,100,3.27,1,1,3,3199.5,554,1,101006000,8,8
35.1,16,2012,100,3.08,1,1,3,3192.5,553,1,101006000,8,8
5.1,17,2012,100,3.51,1,1,3,3186,552.5,1,101006000,8,8
8.1,13,2012,100,3.39,1,1,3,3172.5,550.5,1,101006000,8,8
31.2,17,2012,100,3.37,1,1,3,3159.5,549,1,101006000,8,8
27.9,20,2012,100,3.21,1,1,3,3146,547.5,1,101006000,8,8
65.2,26,2012,100,3.14,1,1,3,3132.5,545.5,1,101006000,8,8
9.1,22,2012,100,3.29,1,1,3,3119.5,544,1,101006000,8,8
51.3,24,2012,100,3.25,1,1,3,3106,542,1,101006000,8,8
11.8,15,2012,100,3.23,1,1,3,3092.5,540.5,1,101006000,8,8
32.7,15,2012,5,3.22,1,1,3,3079,539,1,101006000,8,8
62.7,18,2012,100,3.68,1,1,3,3066,537,1,101006000,8,8
23.9,15,2012,100,3.38,1,1,3,3059,536.5,1,101006000,8,8
18.2,16,2012,100,3.13,1,1,3,3055,536,1,101006000,8,8
2.4,21,2012,100,3.22,1,1,3,3049,535,1,101006000,8,8
2.3,16,2012,100,3.5,1,1,3,3046,534.5,1,101006000,8,8
8.1,15,2012,100,3.27,1,1,3,3039,534,1,101006000,8,8
18.4,21,2012,100,3.33,1,1,3,3026,532,1,101006000,8,8
