"101001000","101001000002_0003","2","2014","2","800","2","900","100","2","2","AC","10","2012/10","2","Hump Cutting (<30mm)","","2014","14","38","2012/10","1","AC","15","0","0","15","54","11","2.4","4.6"
"101001000","101001000002_0004","2","2014","2","900","3","0","100","2","2","AC","10","2012/10","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","39","2013/11","1","AC","15","0","0","15","13","10","4.14","4.7"
"101001000","101003000001_0100","2","2014","3","0","3","100","100","2","2","BST","10","2012/10","2","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","40","2012/11","1","CC","30","0","0","30","21","11","3.97","3.8"
"101001000","101003000001_0101","2","2014","3","100","3","200","100","2","2","BST","10","2012/10","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","41","2012/7","1","AC","30","0","0","30","20","11","4.34","3.8"
"101001000","101003000001_0102","2","2014","3","200","3","300","100","2","2","BST","10","2012/10","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","42","2012/6","1","AC","30","0","0","30","33","15","4.91","3.4"
"101001000","101003000001_0103","2","2014","3","300","3","400","100","2","2","BST","10","2012/10","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","43","2013/9","1","AC","30","0","0","30","25","14","3.71","3.5"
"101001000","101003000001_0104","3","2014","3","400","3","500","100","2","2","BST","10","2012/10","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","44","2013/8","1","CC","30","0","0","30","19","14","3.12","3.5"
"101001000","101003000001_0105","3","2014","3","500","3","600","100","2","2","BST","10","2012/10","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","45","2013/11","1","AC","30","0","0","30","19","13","3.24","3.6"
"101001000","101003000001_0106","3","2014","3","600","3","700","100","2","2","BST","10","2012/10","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","46","2012/12","1","AC","30","0","0","30","17","11","2.87","3.8"
"101001000","101003000001_0107","3","2014","3","700","3","800","100","2","2","BST","10","2012/10","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","47","2013/2","1","AC","30","0","0","30","22","15","4.12","3.4"
"101001000","101003000001_0100","3","2014","3","800","3","900","100","2","2","BST","10","2012/10","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","48","2013/10","1","CC","30","0","0","30","19","15","3.97","3.4"
"101001000","101003000001_0100","3","2014","3","900","3","1000","100","2","2","BST","10","2012/10","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","49","2012/10","1","AC","30","0","0","30","27","18","3.52","3.2"
"101001000","101001000022_0004","3","2014","4","0","4","100","100","2","2","AC","10","2012/10","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","50","2013/11","1","AC","30","0","0","30","26","21","3.02","2.9"
"101001000","101001000022_0004","3","2014","4","100","4","200","100","2","2","AC","10","2012/10","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","51","2012/11","1","AC","30","0","0","30","17","15","2.99","3.5"
"101001000","101001000022_0004","3","2014","4","200","4","300","100","2","2","AC","10","2012/10","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","52","2012/7","1","CC","30","0","0","30","21","17","4.07","3.2"
"101001000","101001000022_0004","3","2014","4","300","4","400","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","53","2012/6","1","AC","30","0","0","30","22","20","2.51","3"
"101001000","101001000022_0004","3","2014","4","400","4","500","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","54","2013/9","1","AC","30","0","0","30","21","20","2.59","3"
"101001000","101001000022_0004","3","2014","4","500","4","600","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","55","2013/8","1","AC","30","0","0","30","20","18","2.33","3.2"
"101001000","101001000022_0004","3","2014","4","600","4","700","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","56","2013/11","1","CC","30","0","0","30","36","28","13.81","2.2"
"101001000","101001000022_0004","3","2014","4","700","4","800","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","57","2012/12","1","AC","30","0","0","30","32","22","22.62","2.6"
"101001000","101001000022_0004","3","2014","4","800","4","900","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","58","2013/2","1","AC","30","0","0","30","16","13","2.69","3.7"
"101001000","101001000022_0004","3","2014","4","900","4","1000","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","59","2013/10","1","AC","30","0","0","30","29","20","3.25","3"
"101001000","101001000022_0005","3","2014","5","0","5","100","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","60","2012/10","1","CC","30","0","0","30","17","13","3.26","3.6"
"101001000","101001000022_0005","3","2014","5","100","5","200","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","61","2013/11","1","AC","30","0","0","30","16","11","3.43","3.8"
"101001000","101001000022_0005","3","2014","5","200","5","300","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","62","2012/11","1","AC","30","0","0","30","17","10","3.24","3.8"
"101001000","101001000022_0005","4","2014","5","300","5","400","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","63","2012/7","1","AC","30","0","0","30","21","17","3.12","3.3"
"101001000","101001000022_0005","4","2014","5","400","5","500","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","64","2012/6","1","CC","30","0","0","30","31","18","3.84","3.2"
"101001000","101001000022_0005","4","2014","5","500","5","600","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","65","2013/9","1","AC","30","0","0","30","32","24","3.78","2.7"
"101001000","101001000022_0005","4","2014","5","600","5","700","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","66","2013/8","1","AC","30","0","0","30","25","20","3.29","3"
"101001000","101001000022_0005","4","2014","5","700","5","800","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","67","2013/11","1","AC","30","0","0","30","22","21","3.15","2.9"
"101001000","101001000022_0005","4","2014","5","800","5","900","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","68","2012/12","1","CC","30","0","0","30","19","17","2.47","3.3"
"101001000","101001000022_0005","4","2014","5","900","5","1000","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","69","2013/2","1","AC","30","0","0","30","23","14","2.12","3.6"
"101001000","101001000022_0006","4","2014","6","0","6","100","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","70","2013/10","1","AC","30","0","0","30","17","14","2.74","3.6"
"101001000","101001000022_0006","4","2014","6","100","6","200","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","71","2012/10","1","AC","30","0","0","30","19","15","2.25","3.5"
"101001000","101001000022_0006","4","2014","6","200","6","300","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","72","2013/11","1","CC","30","0","0","30","20","14","2.18","3.6"
"101001000","101001000022_0006","4","2014","6","300","6","400","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","73","2012/11","1","AC","30","0","0","30","21","18","2.34","3.2"
"101001000","101001000022_0006","4","2014","6","400","6","500","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","74","2012/7","1","AC","30","0","0","30","19","18","5.15","3.1"
"101001000","101001000022_0006","4","2014","6","500","6","600","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","75","2012/6","1","AC","30","0","0","30","17","15","3.11","3.4"
"101001000","101001000022_0006","4","2014","6","600","6","700","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","76","2013/9","1","CC","30","0","0","30","18","15","3.58","3.4"
"101001000","101001000022_0006","4","2014","6","700","6","800","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","77","2013/8","1","AC","30","0","0","30","22","15","3.07","3.4"
"101001000","101001000022_0006","4","2014","6","800","6","900","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","78","2013/11","1","AC","30","0","0","30","15","13","3.28","3.6"
"101001000","101001000022_0006","4","2014","6","900","7","0","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","79","2012/12","1","AC","30","0","0","30","90","17","3.91","3.2"
"101001000","101001000022_0007","4","2014","7","0","7","100","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","80","2013/2","1","CC","30","0","0","30","19","14","3.37","3.5"
"101001000","101001000022_0007","4","2014","7","100","7","200","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","81","2013/10","1","AC","30","0","0","30","24","18","2.74","3.2"
"101001000","101001000022_0007","4","2014","7","200","7","300","100","2","2","AC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","82","2012/10","1","AC","30","0","0","30","30","15","2.83","3.5"
"101001000","101001000022_0007","4","2014","7","300","7","400","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","83","2013/11","1","AC","30","0","0","30","16","14","3.33","3.5"
"101001000","101001000022_0007","4","2014","7","400","7","500","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","84","2012/11","1","CC","30","0","0","30","20","17","2.76","3.3"
"101001000","101001000022_0007","4","2014","7","500","7","600","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","85","2012/7","1","AC","30","0","0","30","21","21","2.81","2.9"
"101001000","101001000022_0007","5","2014","7","600","7","700","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","86","2012/6","1","AC","30","0","0","30","28","22","2.68","2.9"
"101001000","101001000022_0007","5","2014","7","700","7","800","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","87","2013/9","1","AC","30","0","0","30","15","14","2.24","3.6"
"101001000","101001000022_0007","5","2014","7","800","7","900","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","88","2013/8","1","CC","30","0","0","30","14","13","2.61","3.7"
"101001000","101001000022_0007","5","2014","7","900","7","1000","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","89","2013/11","1","AC","30","0","0","30","17","15","2.63","3.5"
"101001000","101001000022_0008","5","2014","8","0","8","100","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","90","2012/12","1","AC","30","0","0","30","17","15","1.79","3.5"
